game_name,meta_score,user_score,platform,description,url,developer,genre,type,rating
Shin Megami Tensei: Devil Survivor,84.0,45.0,['ds'],"Tokyo is in full lockdown, the government's swift, coldblooded response to a surprise demon invasion. Trapped within the sprawling metropolis is the city's helpless populace, forced to turn on each other in order to survive.  A mysterious piece of technology, the COMP, falls into the hands of you and your peers.  This device allows you to form contracts, forcing demons to serve you in battle against the otherworldly creatures.  There are others with COMPs, so-called demon tamers, who seek to use the demons to satisfy their own whims-be they for justice, peace, or power-in the chaos that was once downtown Tokyo. Where did the demons come from?  Why did they appear?  Who created the COMPs, and what is their purpose?  These questions must soon be answered, for if you fail to solve the mystery, much more is at stake than your own lives. [Atlus USA]",https://www.metacritic.com/game/ds/shin-megami-tensei-devil-survivor,Atlus,"['Role-Playing', 'Strategy', 'Turn-Based', 'General', 'Tactics']",singleplayer,T
Battlefield 3,84.0,75.0,['xbox-360'],"As bullets whiz by, walls crumble, and explosions throw you to the ground, the battlefield feels more alive and interactive than ever before. In Battlefield 3, players step into the role of the elite U.S. Marines where they will experience heart-pounding single player missions and competitive multiplayer actions ranging across diverse locations from around the globe including Europe, Middle-East and North America.",https://www.metacritic.com/game/xbox-360/battlefield-3,EA DICE,"['Action', 'Shooter', 'First-Person', 'Modern', 'Tactical', 'Arcade']",,M
Monster Hunter Tri,84.0,85.0,['wii'],"Monster Hunter Tri sets a new bar in the action/adventure genre with the introduction of new features and game play elements as the multi-million unit selling franchise makes its debut on the Wii system. Monster Hunter Tri depicts a living, breathing ecosystem where man co-exists with fantastic beasts that roam both the land and the sea. Featuring both online and offline cooperative modes, players can join online hunting parties with up to four players or play with two players on a single TV for select quests. Players also have the option to face Monster Hunter Tri's challenging quests as a single player experience accompanied by Cha-Cha, an AI hunting partner whose tracking and trapping skills prove invaluable in the hunt. New items, weapons and armor sets will also be available to assist the hunters as they embark on the most incredible Monster Hunter adventure to date. [Capcom]",https://www.metacritic.com/game/wii/monster-hunter-tri,Capcom,"['Role-Playing', 'Action RPG']",multiplayer,T
Return to Castle Wolfenstein: Tides of War,84.0,87.0,['xbox'],"You are U.S. Army Ranger B.J. Blazkowicz.  As World War II rages across Europe, the Office of Secret Actions has assigned you to investigate strange rumors of occult activity and genetic engineering.  You are about to embark on a journey deep into the heart of the Third Reich to battle the most horrific creatures ever unleashed.  You must face zombies brought back from the dead through dark magic and destroy mutants created through twisted science.  All the while there'll be legions of Nazi soldiers battling to win the war.",https://www.metacritic.com/game/xbox/return-to-castle-wolfenstein-tides-of-war,Nerve Software,"['Action', 'Shooter', 'First-Person', 'Historic']",multiplayer,M
Heroes of Might and Magic IV,84.0,76.0,['pc'],"Lead multiple hero-characters into battle to fight alongside troops for an intense combat experience. Encounter all-new heroes and over 60 creatures in 6 massive campaigns and 24 scenarios. 
With an all-new game engine, lifelike isometric view, breathtaking graphics and richly detailed landscapes, the adventure map comes alive! With 48 Hero Classes and all-new skill and magic systems, summon all your strategic insight, tactical cunning and leadership abilities to ascend to the throne of this perilous new world! [3DO]",https://www.metacritic.com/game/pc/heroes-of-might-and-magic-iv,New World Computing,"['Strategy', 'Turn-Based', 'Fantasy', 'General']",,E
Command & Conquer: Red Alert 2,84.0,89.0,['pc'],"Wielding strange new technologies and hungering for revenge, the Soviet Empire invades America. New York City and Washington are overwhelmed. Allied forces, unprepared for the surprise attack, are decimated. Will freedom be crushed under the heels of Communist aggression?  [Electronic Arts]",https://www.metacritic.com/game/pc/command-conquer-red-alert-2,Westwood Studios,"['Strategy', 'Real-Time', 'Sci-Fi', 'Command']",multiplayer,T
Shogun: Total War,84.0,84.0,['pc'],"Japan, 1542. The land is in turmoil. The last Shogunate has collapsed, leaving the nation divided into seven warring factions. Out of this chaos will emerge one warlord who will master the Art Of War.  [Electronic Arts]",https://www.metacritic.com/game/pc/shogun-total-war,Creative Assembly,"['Strategy', 'Turn-Based', 'Real-Time', 'Historic', 'General']",multiplayer,T
Mega Man X Legacy Collection,84.0,86.0,['switch'],"Mega Man X Legacy Collection includes Mega Man X, X2, X3, and X4",https://www.metacritic.com/game/switch/mega-man-x-legacy-collection,Capcom,"['Miscellaneous', 'Compilation']",singleplayer,T
Rayman Legends: Definitive Edition,84.0,84.0,['switch'],"Rayman, winner of multiple artistic and musical achievements, is coming to Nintendo Switch with Rayman Legends Definitive Edition.

Rayman, Globox, and the Teensies are off wandering through an enchanted forest when they discover a mysterious tent filled with a series of captivating paintings. As they look more closely, they notice each painting seems to tell the story of a mythical world. While focusing on a painting that shows a medieval land, they are suddenly sucked into the painting, entering the world, and the adventure begins. The gang must run, jump, and fight their way through each world to save the day and discover the secrets of every legendary painting.

*    Join the team with up to 4 players in local co-op!
*    Compete with your friends in tournaments with the Kung Foot experience (local wireless multiplayer)
*    Run, jump & smack your way through 100+ maps
*    Jump to the rhythm and rock the party to beat the crazy musical levels",https://www.metacritic.com/game/switch/rayman-legends-definitive-edition,Ubisoft Montpellier,"['Action', 'Platformer', '2D']",,E10+
Shin Megami Tensei: Devil Survivor 2 Record Breaker,84.0,45.0,['3ds'],"Your days are numbered. Your character in Shin Megami Tensei: Devil Survivor 2 Record Breaker is stuck in a world that has been invaded and is on the brink of non-existence. At the same time, you and your friends have gained the ability to summon demons via your cell phone, and with it, a power to fight against fate. The countdown begins; will you be able to save the future of mankind?",https://www.metacritic.com/game/3ds/shin-megami-tensei-devil-survivor-2-record-breaker,Atlus,"['Role-Playing', 'General', 'Strategy', 'Turn-Based', 'Tactics']",singleplayer,T
Gears of War 4,84.0,70.0,['xbox-one'],"A new saga begins. After narrowly escaping an attack on their village, JD Fenix and his friends, Kait and Del, must rescue the ones they love and discover the source of a monstrous new enemy. Engage in a two-player co-op campaign with friends locally via split-screen, over Xbox Live or LAN. Player 2 can select either Kait or Del. Team up with four others and battle wave after wave of increasingly difficult enemies by choosing your combat class, leveling up your skills and deploying fortifications anywhere on the map. Compete online in new and favorite game types, all at 60fps on dedicated servers. A new visible ranking system means fairer matchmaking for social, competitive and professional players alike. [Xbox.com]",https://www.metacritic.com/game/xbox-one/gears-of-war-4,The Coalition,"['Sci-Fi', 'Action', 'Shooter', 'Third-Person', 'Arcade']",multiplayer,M
Halo 5: Guardians,84.0,64.0,['xbox-one'],"Peace has been devastated as colony worlds are unexpectedly attacked. What's more, when humanity's greatest hero goes missing, a new Spartan is assigned the task of hunting the Master Chief and solving a mystery that threatens the whole of the galaxy.",https://www.metacritic.com/game/xbox-one/halo-5-guardians,343 Industries,"['Shooter', 'Sci-Fi', 'Action', 'First-Person', 'Arcade']",multiplayer,T
Football Manager 2012,84.0,79.0,['pc'],"Counting over 800 new features, not including changes to the rules of the games 50+ leagues, Football Manager 2012 promises to be the most realistic, immersive and playable football management simulation ever for any fan who has ever dreamed of making the big decisions, both on and off the field.",https://www.metacritic.com/game/pc/football-manager-2012,Sports Interactive,"['Sports', 'Traditional', 'Team', 'Football', 'Soccer', 'Management']",,E
Inscryption,84.0,87.0,['pc'],"Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie. Darker still are the secrets inscrybed upon the cards...",https://www.metacritic.com/game/pc/inscryption,Daniel Mullins Games,"['Strategy', 'Turn-Based', 'Card Battle']",singleplayer,
